,id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5
769,DE-0190034045,2018-05-18,AfD,0.011820369905618593,0.01140680800667638,0.011385239744250547,0.4147450587514552,0.011440602950725102,0.5392019206412743
770,DE-0190034048,2018-05-18,BÜNDNIS 90/DIE GRÜNEN,0.013296173760830332,0.013214242003611786,0.01319805344581658,0.3226913061549588,0.013208143802589854,0.6243920808321926
771,DE-0190034050,2018-05-18,CDU/CSU,0.011431673811330341,0.011230657140109209,0.011213157413033551,0.7052092429861997,0.011215387836203796,0.2496998808131235
772,DE-0190034053,2018-05-18,AfD,0.01816970298461972,0.01803766114921722,0.018025201805403488,0.01834735683015175,0.01803234050930894,0.9093877367212989
773,DE-0190035038,2018-06-06,CDU/CSU,0.012899058320115548,0.012803330510931384,0.012792946095472525,0.57261247053236,0.012794081767130601,0.37609811277399
774,DE-0190035039,2018-06-06,FDP,0.011382108430426734,0.011297211890463805,0.011279232248320729,0.943302300102463,0.011281504075167868,0.01145764325315801
775,DE-0190035041,2018-06-06,BÜNDNIS 90/DIE GRÜNEN,0.013401628035926625,0.01333429528868805,0.01331224904556154,0.9330367960405308,0.013312648473360394,0.013602383115932586
776,DE-0190035043,2018-06-06,AfD,0.01159242421969982,0.01154707710653104,0.011524543766918315,0.5927185698893273,0.011527223086119911,0.3610901619314037
777,DE-0190035044,2018-06-06,CDU/CSU,0.013667946579491436,0.013629946170264173,0.013612927571065745,0.9316837906206107,0.013614433420556672,0.01379095563801114
778,DE-0190035047,2018-06-06,SPD,0.012994812569216026,0.012873456325858188,0.012863655659371179,0.79169064419323,0.012864845645197244,0.15671258560712728
779,DE-0190035048,2018-06-06,CDU/CSU,0.01416652280382204,0.014116327222807711,0.01409719729036108,0.014253032293280165,0.014106906763669392,0.9292600136260596
780,DE-0190036013,2018-06-07,BÜNDNIS 90/DIE GRÜNEN,0.012177483378162629,0.012149390444274877,0.01207109790241751,0.1372002092068053,0.012077401397899822,0.8143244176704398
781,DE-0190036016,2018-06-07,AfD,0.010722320296358346,0.01064156477108525,0.010489830282616193,0.49041214717251175,0.014466116188977054,0.46326802128845146
782,DE-0190036017,2018-06-07,CDU/CSU,0.010836885174257231,0.010795825646094877,0.010777619476973414,0.3352427046892537,0.06714434261219976,0.565202622401221
783,DE-0190036018,2018-06-07,FDP,0.012283019153103416,0.012240533406259956,0.012225069914277875,0.5506461501382761,0.012874219405652464,0.39973100798243016
784,DE-0190036019,2018-06-07,SPD,0.012140066508164389,0.012115551243843413,0.012086893253121072,0.44447295791101266,0.0985091730560488,0.42067535802780975
785,DE-0190036020,2018-06-07,DIE LINKE,0.01135069469352292,0.011319234727065482,0.011277501247628796,0.16053211144053722,0.08517530872690228,0.7203451491643433
786,DE-0190036021,2018-06-07,BÜNDNIS 90/DIE GRÜNEN,0.01196785261011141,0.0117858670599278,0.01169352708526892,0.01200680298452766,0.012015127352264144,0.9405308229079001
787,DE-0190036025,2018-06-07,SPD,0.011988914255564932,0.011939442762142781,0.011924542657096866,0.22845714592386662,0.13038008956630714,0.6053098648350217
788,DE-0190036026,2018-06-07,CDU/CSU,0.011958728903448077,0.012054945789165095,0.011911570229340598,0.39039742379207476,0.04671821549065469,0.5269591157953167
789,DE-0190036031,2018-06-07,CDU/CSU,0.011201356598149763,0.011161159631023257,0.011154969593021195,0.5718054816665958,0.01115632167133263,0.3835207108398773
790,DE-0190036034,2018-06-07,CDU/CSU,0.01220204886070067,0.012158946045657076,0.01215465762035,0.6531933182391776,0.012153196266479744,0.29813783296763485
791,DE-0190036035,2018-06-07,FDP,0.010505358071007807,0.010471777535902583,0.010460447685514013,0.7591486178748729,0.010461801697578281,0.1989519971351245
792,DE-0190036038,2018-06-07,CDU/CSU,0.012725114832045954,0.01268855164446289,0.012673994303339481,0.9363202702361673,0.01267648913363099,0.012915579850353345
793,DE-0190036053,2018-06-07,SPD,0.012234116739941528,0.30617382093706336,0.012142736495646568,0.6449066252386382,0.012145414031219262,0.012397286557491177
794,DE-0190036056,2018-06-07,SPD,0.013078118108601848,0.3013444074344656,0.01299845793525006,0.013204839753829892,0.013010395476819432,0.6463637812910333
795,DE-0190036065,2018-06-07,FDP,0.01277848670858723,0.012673696607410186,0.012640098487230623,0.6480553621994718,0.012771457821731537,0.30108089817556866
