id,date,party,sentiment
DE-0190037021,2018-06-08,AfD,neutral
DE-0190037023,2018-06-08,FDP,neutral
DE-0190037025,2018-06-08,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190037028,2018-06-08,FDP,neutral
DE-0190037029,2018-06-08,CDU/CSU,neutral
DE-0190037030,2018-06-08,AfD,neutral
DE-0190037031,2018-06-08,SPD,neutral
DE-0190037032,2018-06-08,AfD,neutral
DE-0190037033,2018-06-08,SPD,neutral
DE-0190037040,2018-06-08,CDU/CSU,neutral
DE-0190037044,2018-06-08,AfD,neutral
DE-0190037045,2018-06-08,CDU/CSU,neutral
DE-0190037051,2018-06-08,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190037071,2018-06-08,AfD,neutral
DE-0190037073,2018-06-08,FDP,neutral
DE-0190037074,2018-06-08,DIE LINKE,negative
DE-0190037079,2018-06-08,AfD,neutral
DE-0190037080,2018-06-08,CDU/CSU,negative
DE-0190037085,2018-06-08,DIE LINKE,neutral
DE-0190037087,2018-06-08,CDU/CSU,neutral
DE-0190037088,2018-06-08,SPD,neutral
DE-0190037093,2018-06-08,CDU/CSU,neutral
DE-0190037096,2018-06-08,FDP,neutral
DE-0190037097,2018-06-08,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190037098,2018-06-08,CDU/CSU,neutral
DE-0190037100,2018-06-08,CDU/CSU,neutral
DE-0190037107,2018-06-08,FDP,neutral
DE-0190037111,2018-06-08,SPD,neutral
DE-0190037112,2018-06-08,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190037113,2018-06-08,CDU/CSU,neutral
DE-0190037114,2018-06-08,SPD,neutral
DE-0190037117,2018-06-08,CDU/CSU,neutral
DE-0190038040,2018-06-13,DIE LINKE,neutral
DE-0190038044,2018-06-13,FDP,neutral
DE-0190038046,2018-06-13,CDU/CSU,neutral
DE-0190038049,2018-06-13,DIE LINKE,neutral
DE-0190038051,2018-06-13,SPD,neutral
DE-0190038052,2018-06-13,CDU/CSU,neutral
DE-0190038053,2018-06-13,SPD,neutral
DE-0190039033,2018-06-14,SPD,neutral
DE-0190039034,2018-06-14,AfD,negative
DE-0190039035,2018-06-14,AfD,neutral
DE-0190039036,2018-06-14,FDP,neutral
DE-0190039039,2018-06-14,CDU/CSU,neutral
DE-0190039041,2018-06-14,CDU/CSU,neutral
DE-0190039048,2018-06-14,SPD,neutral
DE-0190039051,2018-06-14,CDU/CSU,neutral
DE-0190039052,2018-06-14,AfD,negative
DE-0190039054,2018-06-14,FDP,neutral
DE-0190039055,2018-06-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190039057,2018-06-14,SPD,neutral
DE-0190039058,2018-06-14,CDU/CSU,neutral
DE-0190039065,2018-06-14,SPD,neutral
DE-0190039068,2018-06-14,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190039069,2018-06-14,CDU/CSU,neutral
DE-0190039070,2018-06-14,AfD,neutral
DE-0190039071,2018-06-14,SPD,neutral
DE-0190039072,2018-06-14,FDP,neutral
DE-0190039078,2018-06-14,SPD,negative
DE-0190039081,2018-06-14,SPD,neutral
DE-0190039082,2018-06-14,SPD,neutral
DE-0190039093,2018-06-14,SPD,neutral
DE-0190039094,2018-06-14,SPD,neutral
DE-0190039095,2018-06-14,SPD,neutral
DE-0190039097,2018-06-14,SPD,neutral
DE-0190039099,2018-06-14,CDU/CSU,neutral
DE-0190039101,2018-06-14,SPD,neutral
DE-0190039102,2018-06-14,SPD,neutral
DE-0190039103,2018-06-14,SPD,negative
DE-0190039105,2018-06-14,FDP,neutral
DE-0190039107,2018-06-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190039108,2018-06-14,SPD,neutral
DE-0190039110,2018-06-14,CDU/CSU,neutral
DE-0190039117,2018-06-14,FDP,negative
DE-0190039119,2018-06-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190039122,2018-06-14,SPD,neutral
DE-0190039124,2018-06-14,CDU/CSU,neutral
DE-0190039125,2018-06-14,CDU/CSU,neutral
DE-0190039129,2018-06-14,AfD,neutral
DE-0190039131,2018-06-14,FDP,neutral
DE-0190039132,2018-06-14,DIE LINKE,neutral
DE-0190039133,2018-06-14,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190039135,2018-06-14,CDU/CSU,neutral
DE-0190039139,2018-06-14,CDU/CSU,neutral
DE-0190039140,2018-06-14,FDP,neutral
DE-0190039144,2018-06-14,CDU/CSU,neutral
DE-0190039145,2018-06-14,CDU/CSU,neutral
DE-0190039154,2018-06-14,CDU/CSU,neutral
DE-0190039158,2018-06-14,DIE LINKE,neutral
DE-0190039161,2018-06-14,SPD,neutral
DE-0190039165,2018-06-14,SPD,neutral
DE-0190039171,2018-06-14,AfD,negative
DE-0190039172,2018-06-14,SPD,neutral
DE-0190039173,2018-06-14,FDP,neutral
DE-0190039174,2018-06-14,DIE LINKE,neutral
DE-0190039175,2018-06-14,CDU/CSU,neutral
DE-0190039176,2018-06-15,SPD,neutral
DE-0190040014,2018-06-15,FDP,negative
DE-0190040015,2018-06-15,DIE LINKE,negative
DE-0190040018,2018-06-15,CDU/CSU,neutral
DE-0190040022,2018-06-15,CDU/CSU,neutral
DE-0190040024,2018-06-15,AfD,neutral
DE-0190040027,2018-06-15,SPD,neutral
DE-0190040028,2018-06-15,DIE LINKE,neutral
DE-0190040029,2018-06-15,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190040031,2018-06-15,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190040033,2018-06-15,AfD,neutral
DE-0190040036,2018-06-15,AfD,neutral
DE-0190040038,2018-06-15,SPD,neutral
DE-0190040039,2018-06-15,FDP,neutral
DE-0190040040,2018-06-15,DIE LINKE,neutral
DE-0190040042,2018-06-15,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190040049,2018-06-15,DIE LINKE,neutral
DE-0190040051,2018-06-15,CDU/CSU,neutral
DE-0190040052,2018-06-15,DIE LINKE,neutral
DE-0190040053,2018-06-15,CDU/CSU,neutral
DE-0190040054,2018-06-15,AfD,neutral
DE-0190040056,2018-06-15,FDP,negative
DE-0190040058,2018-06-15,CDU/CSU,neutral
DE-0190040059,2018-06-15,FDP,neutral
DE-0190040060,2018-06-15,FDP,neutral
DE-0190040062,2018-06-15,SPD,neutral
DE-0190040066,2018-06-15,FDP,neutral
DE-0190040067,2018-06-15,CDU/CSU,neutral
DE-0190040068,2018-06-15,AfD,negative
DE-0190040071,2018-06-15,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190040088,2018-06-15,FDP,negative
DE-0190040089,2018-06-15,CDU/CSU,neutral
DE-0190040094,2018-06-15,CDU/CSU,neutral
DE-0190040095,2018-06-15,AfD,neutral
DE-0190040098,2018-06-15,CDU/CSU,negative
DE-0190041027,2018-06-27,CDU/CSU,neutral
DE-0190041028,2018-06-27,AfD,neutral
DE-0190041033,2018-06-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190041034,2018-06-27,CDU/CSU,neutral
DE-0190041035,2018-06-27,AfD,negative
DE-0190041036,2018-06-27,SPD,neutral
DE-0190041040,2018-06-27,SPD,neutral
DE-0190041041,2018-06-27,CDU/CSU,neutral
DE-0190042006,2018-06-28,SPD,neutral
DE-0190042007,2018-06-28,FDP,neutral
DE-0190042011,2018-06-28,CDU/CSU,neutral
DE-0190042012,2018-06-28,AfD,negative
DE-0190042013,2018-06-28,SPD,negative
DE-0190042016,2018-06-28,CDU/CSU,neutral
DE-0190042020,2018-06-28,CDU/CSU,neutral
DE-0190042022,2018-06-28,CDU/CSU,neutral
DE-0190042025,2018-06-28,DIE LINKE,neutral
DE-0190042027,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042032,2018-06-28,SPD,negative
DE-0190042035,2018-06-28,SPD,neutral
DE-0190042040,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042041,2018-06-28,SPD,neutral
DE-0190042043,2018-06-28,CDU/CSU,neutral
DE-0190042044,2018-06-28,DIE LINKE,neutral
DE-0190042047,2018-06-28,SPD,neutral
DE-0190042055,2018-06-28,FDP,neutral
DE-0190042058,2018-06-28,SPD,neutral
DE-0190042059,2018-06-28,FDP,neutral
DE-0190042062,2018-06-28,SPD,neutral
DE-0190042068,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042072,2018-06-28,FDP,neutral
DE-0190042075,2018-06-28,AfD,neutral
DE-0190042077,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042078,2018-06-28,CDU/CSU,neutral
DE-0190042079,2018-06-28,SPD,neutral
DE-0190042080,2018-06-28,CDU/CSU,neutral
DE-0190042081,2018-06-28,CDU/CSU,neutral
DE-0190042084,2018-06-28,CDU/CSU,neutral
DE-0190042087,2018-06-28,FDP,neutral
DE-0190042089,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042090,2018-06-28,CDU/CSU,neutral
DE-0190042093,2018-06-28,FDP,neutral
DE-0190042095,2018-06-28,CDU/CSU,neutral
DE-0190042096,2018-06-28,SPD,neutral
DE-0190042098,2018-06-28,CDU/CSU,neutral
DE-0190042102,2018-06-28,CDU/CSU,negative
DE-0190042103,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042104,2018-06-28,SPD,neutral
DE-0190042107,2018-06-28,CDU/CSU,neutral
DE-0190042108,2018-06-28,SPD,neutral
DE-0190042109,2018-06-28,CDU/CSU,neutral
DE-0190042120,2018-06-28,CDU/CSU,neutral
DE-0190042134,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042135,2018-06-28,CDU/CSU,neutral
DE-0190042137,2018-06-28,SPD,neutral
DE-0190042141,2018-06-28,DIE LINKE,neutral
DE-0190042148,2018-06-28,AfD,neutral
DE-0190042152,2018-06-28,DIE LINKE,neutral
DE-0190042153,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042161,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042164,2018-06-28,FDP,negative
DE-0190042172,2018-06-28,SPD,neutral
DE-0190042174,2018-06-28,CDU/CSU,neutral
DE-0190042175,2018-06-28,FDP,neutral
DE-0190042177,2018-06-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190042181,2018-06-28,CDU/CSU,neutral
DE-0190042183,2018-06-28,SPD,neutral
DE-0190042191,2018-06-28,DIE LINKE,neutral
DE-0190042192,2018-06-28,CDU/CSU,neutral
DE-0190042197,2018-06-28,CDU/CSU,neutral
DE-0190042198,2018-06-28,SPD,neutral
DE-0190043003,2018-06-29,AfD,neutral
DE-0190043004,2018-06-29,AfD,neutral
DE-0190043012,2018-06-29,AfD,neutral
DE-0190043013,2018-06-29,CDU/CSU,neutral
DE-0190043022,2018-06-29,CDU/CSU,neutral
DE-0190043023,2018-06-29,AfD,neutral
DE-0190043024,2018-06-29,SPD,neutral
DE-0190043026,2018-06-29,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190043029,2018-06-29,SPD,neutral
DE-0190043030,2018-06-29,DIE LINKE,neutral
DE-0190043032,2018-06-29,SPD,neutral
DE-0190043038,2018-06-29,FDP,neutral
DE-0190043039,2018-06-29,DIE LINKE,neutral
DE-0190043040,2018-06-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190043041,2018-06-29,SPD,neutral
DE-0190043042,2018-06-29,CDU/CSU,neutral
DE-0190043043,2018-06-29,FDP,neutral
DE-0190043045,2018-06-29,CDU/CSU,neutral
DE-0190043048,2018-06-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190043049,2018-06-29,CDU/CSU,neutral
DE-0190043053,2018-06-29,SPD,neutral
DE-0190043054,2018-06-29,FDP,neutral
DE-0190043056,2018-06-29,CDU/CSU,neutral
DE-0190043058,2018-06-29,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190043060,2018-06-29,FDP,neutral
DE-0190043063,2018-06-29,CDU/CSU,neutral
DE-0190043064,2018-06-29,SPD,neutral
DE-0190043068,2018-06-29,AfD,neutral
DE-0190043069,2018-06-29,SPD,neutral
DE-0190043071,2018-06-29,DIE LINKE,neutral
DE-0190043087,2018-06-29,SPD,neutral
DE-0190043088,2018-06-29,AfD,neutral
DE-0190043090,2018-06-29,FDP,neutral
